施策名,配布部数,総費用（税抜）,印刷費（税抜）,配布費（税抜）,配布開始日,デザイン,デザインリンク,クーポン,合計注文件数,初回購入人数（配布開始から90日以内／配達完了のみ）,2回目購入人数,合計利用クーポン額,合計購入単価,初回購入人数（配布開始から90日以内／キャンセル含む）,グロス費用,CPA
2025.2月大規模ポスティング,"14,500","129,050","60,900","68,150",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_WTDA85,216,103,41,"202,700","465,622",104,"161,313","1,551"
2025.2月大規模ポスティング,"15,000","133,500","63,000","70,500",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_BQEK47,232,101,42,"211,424","471,444",106,"166,875","1,574"
2025.2月大規模ポスティング,"15,000","99,000","28,500","70,500",2025/2/1,王道ギフトカード風_6800_169×82,https://drive.google.com/drive/folders/1IaXZuYva6P3hyUyDXBXQHaWtWZpEIE6g,LNES_LEFY97,115,65,21,"113,000","235,946",66,"123,750","1,875"
2025.2月大規模ポスティング,"15,000","133,500","63,000","70,500",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_JQGB36,173,86,26,"162,100","369,909",87,"166,875","1,918"
2025.2月大規模ポスティング,"9,000","80,100","37,800","42,300",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_ZSFY69,83,49,20,"82,600","185,511",51,"100,125","1,963"
2025.2月大規模ポスティング,"6,000","53,400","25,200","28,200",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_AMHE45,59,30,10,"56,300","115,029",33,"66,750","2,023"
2025.2月大規模ポスティング,"8,000","71,200","33,600","37,600",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_LVHD96,95,43,17,"88,000","194,406",43,"89,000","2,070"
2025.2月大規模ポスティング,"20,000","178,000","84,000","94,000",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_KBER46,269,107,58,"241,100","561,659",107,"222,500","2,079"
2025.2月大規模ポスティング,"7,000","62,300","29,400","32,900",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_XKYD56,89,36,18,"80,300","197,460",36,"77,875","2,163"
2025.2月大規模ポスティング,"17,000","151,300","71,400","79,900",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_QPNU74,188,83,35,"172,400","382,964",83,"189,125","2,279"
2025.2月大規模ポスティング,"25,500","226,950","107,100","119,850",2025/2/1,川島さん宝くじ風スクラッチ_6800_120×72,https://drive.google.com/drive/folders/15FN01KTiTZDth5XbD4NXKJmpkyy0K8GH,LNES_SGCQ27,276,121,64,"253,700","558,953",122,"283,688","2,325"
